iteration, destination,9->6,9->3,0->4,0->2,0->1,0->7,4->0,4->2,4->1,4->7,8->5,8->3,2->0,2->4,2->1,2->7,6->9,6->3,5->8,5->3,1->0,1->4,1->2,1->7,7->0,7->4,7->2,7->1,3->9,3->8,3->6,3->5,
64,9,1.0,1.0,1.1111111111111112,1.8958333333333333,1.1428571428571428,1.5,1.3333333333333333,1.3499999999999999,1.2641806722689075,1.0,1.0,1.3734848484848483,1.3463235294117648,1.0,1.2588235294117647,1.125,1.5357142857142856,1.6273559773559771,1.290909090909091,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.181798245614035,1.7277777777777779,1.0,1.0,1.2159090909090908,1.375,1.2304093567251462,1.7373015873015873,1.2575757575757576,
65,9,1.0,1.0,1.1111111111111112,1.8958333333333333,1.1428571428571428,1.5,1.3333333333333333,1.3499999999999999,1.2641806722689075,1.0,1.0,1.3734848484848483,1.3463235294117648,1.0,1.2588235294117647,1.125,1.5357142857142856,1.6273559773559771,1.290909090909091,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.181798245614035,1.7277777777777779,1.0,1.0,1.2159090909090908,1.375,1.2304093567251462,1.7373015873015873,1.2575757575757576,
66,9,1.0,1.0,1.1111111111111112,1.8958333333333333,1.1428571428571428,1.5,1.3333333333333333,1.3499999999999999,1.2641806722689075,1.0,1.0,1.3734848484848483,1.3463235294117648,1.0,1.2588235294117647,1.125,1.5357142857142856,1.6273559773559771,1.290909090909091,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.181798245614035,1.7277777777777779,1.0,1.0,1.2159090909090908,1.375,1.2304093567251462,1.7373015873015873,1.2575757575757576,
67,9,1.0,1.0,1.1111111111111112,1.8958333333333333,1.1428571428571428,1.5,1.3333333333333333,1.3499999999999999,1.2641806722689075,1.0,1.0,1.3734848484848483,1.3463235294117648,1.0,1.2588235294117647,1.125,1.5357142857142856,1.6273559773559771,1.290909090909091,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.181798245614035,1.7277777777777779,1.0,1.0,1.2159090909090908,1.375,1.2304093567251462,1.7373015873015873,1.2575757575757576,
68,9,1.0,1.0,1.1111111111111112,1.8958333333333333,1.1428571428571428,1.5,1.3333333333333333,1.3499999999999999,1.2641806722689075,1.0,1.0,1.3734848484848483,1.3463235294117648,1.0,1.2588235294117647,1.125,1.5357142857142856,1.6273559773559771,1.290909090909091,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.181798245614035,1.7277777777777779,1.0,1.0,1.2159090909090908,1.375,1.2304093567251462,1.7373015873015873,1.2575757575757576,
69,9,1.0,1.0,1.1111111111111112,1.8958333333333333,1.1428571428571428,1.5,1.3333333333333333,1.3499999999999999,1.2641806722689075,1.0,1.0,1.3734848484848483,1.3463235294117648,1.0,1.2588235294117647,1.125,1.5357142857142856,1.6273559773559771,1.290909090909091,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.181798245614035,1.7277777777777779,1.0,1.0,1.2159090909090908,1.375,1.2304093567251462,1.7373015873015873,1.2575757575757576,
70,9,1.0,1.0,1.1111111111111112,1.0,1.1428571428571428,1.5,1.3333333333333333,1.3499999999999999,1.2641806722689075,1.0,1.0,1.3734848484848483,1.3463235294117648,1.0,1.2588235294117647,1.125,1.5357142857142856,1.6273559773559771,1.290909090909091,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.181798245614035,1.7277777777777779,1.0,1.0,1.2159090909090908,1.375,1.2304093567251462,1.7373015873015873,1.2575757575757576,
71,9,1.0,1.0,1.1111111111111112,1.0,1.1428571428571428,1.5,1.3333333333333333,1.3499999999999999,1.2641806722689075,1.0,1.0,1.3734848484848483,1.3463235294117648,1.0,1.2588235294117647,1.125,1.5357142857142856,1.6273559773559771,1.290909090909091,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.181798245614035,1.7277777777777779,1.0,1.0,1.2159090909090908,1.375,1.2304093567251462,1.7373015873015873,1.2575757575757576,
72,9,1.0,1.0,1.1111111111111112,1.0833333333333333,1.1428571428571428,1.5,1.3333333333333333,1.3499999999999999,1.2641806722689075,1.0,1.0,1.3734848484848483,1.429656862745098,1.0,1.2588235294117647,1.125,1.5357142857142856,1.6273559773559771,1.290909090909091,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.181798245614035,1.7277777777777779,1.0,1.0,1.2159090909090908,1.375,1.2304093567251462,1.7373015873015873,1.2575757575757576,
73,9,1.0,1.0,1.1111111111111112,1.0833333333333333,1.1428571428571428,1.5,1.3333333333333333,1.3499999999999999,1.3550897631779983,1.0,1.0,1.3734848484848483,1.429656862745098,1.0,1.2588235294117647,1.125,1.5357142857142856,1.6273559773559771,1.3818181818181818,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.2727073365231258,1.8186868686868687,1.0,1.0,1.2159090909090908,1.375,1.2304093567251462,1.7373015873015873,1.2575757575757576,
74,9,1.0,1.0,1.1111111111111112,1.0833333333333333,1.1428571428571428,1.5,1.3333333333333333,1.3499999999999999,1.3550897631779983,1.0,1.0,1.3734848484848483,1.429656862745098,1.0,1.2588235294117647,1.125,1.5357142857142856,1.6273559773559771,1.3818181818181818,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.2727073365231258,1.8186868686868687,1.0,1.0,1.2159090909090908,1.375,1.2304093567251462,1.7373015873015873,1.2575757575757576,
75,9,1.0,1.0,1.1111111111111112,1.0833333333333333,1.1428571428571428,1.5,1.3333333333333333,1.3499999999999999,1.3550897631779983,1.0,1.0,1.3734848484848483,1.429656862745098,1.0,1.2588235294117647,1.125,1.5357142857142856,1.6273559773559771,1.3818181818181818,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.2727073365231258,1.8186868686868687,1.0,1.0,1.2159090909090908,1.375,1.2304093567251462,1.7373015873015873,1.2575757575757576,
76,9,1.0,1.0,1.1111111111111112,1.3333333333333333,1.1428571428571428,1.5,1.3333333333333333,1.3499999999999999,1.3550897631779983,1.0,1.0,1.3734848484848483,1.429656862745098,1.0,1.2588235294117647,1.125,1.5357142857142856,1.6273559773559771,1.3818181818181818,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.2727073365231258,1.8186868686868687,1.0,1.0,1.2159090909090908,1.375,1.2304093567251462,1.7373015873015873,1.2575757575757576,
77,9,1.0,1.0,1.1111111111111112,1.3333333333333333,1.1428571428571428,1.5,1.3333333333333333,1.3499999999999999,1.3550897631779983,1.0,1.0,1.3734848484848483,1.429656862745098,1.0,1.2588235294117647,1.125,1.5357142857142856,1.6273559773559771,1.3818181818181818,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.2727073365231258,1.8186868686868687,1.0,1.0,1.2159090909090908,1.375,1.2304093567251462,1.7373015873015873,1.2575757575757576,
78,9,1.0,1.0,1.1111111111111112,1.3333333333333333,1.2428571428571429,1.5,1.3333333333333333,1.3499999999999999,1.3550897631779983,1.0,1.0,1.3734848484848483,1.429656862745098,1.0,1.2588235294117647,1.125,1.5357142857142856,1.7273559773559772,1.3818181818181818,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.372707336523126,1.8186868686868687,1.1,1.0,1.2159090909090908,1.375,1.2304093567251462,1.8373015873015874,1.2575757575757576,
79,9,1.0,1.0,1.1111111111111112,1.3333333333333333,1.2428571428571429,1.5714285714285714,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.0,1.4449134199134197,1.429656862745098,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.7273559773559772,1.3818181818181818,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.372707336523126,1.8186868686868687,1.1,1.0,1.2159090909090908,1.375,1.3018379281537176,1.8373015873015874,1.2575757575757576,
80,9,1.0,1.0,1.1111111111111112,1.3333333333333333,1.2428571428571429,1.5714285714285714,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.0,1.4449134199134197,1.429656862745098,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.7273559773559772,1.3818181818181818,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.372707336523126,1.8186868686868687,1.1,1.0,1.2159090909090908,1.375,1.3018379281537176,1.8373015873015874,1.2575757575757576,
81,9,1.0,1.0,1.1111111111111112,1.3333333333333333,1.2428571428571429,1.6428571428571428,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.0,1.516341991341991,1.429656862745098,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.7987845487845486,1.3818181818181818,1.0909090909090908,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.372707336523126,1.8186868686868687,1.1,1.0,1.2159090909090908,1.375,1.3018379281537176,1.9087301587301588,1.2575757575757576,
82,9,1.0,1.0,1.1111111111111112,1.3333333333333333,1.2428571428571429,1.6428571428571428,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.0,1.516341991341991,1.429656862745098,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.7987845487845486,1.3818181818181818,1.424242424242424,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.372707336523126,1.8186868686868687,1.1,1.0,1.2159090909090908,1.7083333333333333,1.3018379281537176,1.9087301587301588,1.2575757575757576,
83,9,1.0,1.0,1.1111111111111112,1.3333333333333333,1.2428571428571429,1.6428571428571428,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.0,1.516341991341991,1.429656862745098,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.7987845487845486,1.3818181818181818,1.424242424242424,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.372707336523126,1.8186868686868687,1.1,1.0,1.2159090909090908,1.7083333333333333,1.3018379281537176,1.9087301587301588,1.2575757575757576,
84,9,1.0,1.0,1.1111111111111112,1.3333333333333333,1.2428571428571429,1.6428571428571428,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.125,1.516341991341991,1.429656862745098,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.7987845487845486,1.3818181818181818,1.424242424242424,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.372707336523126,1.8186868686868687,1.1,1.0,1.2159090909090908,1.7083333333333333,1.3018379281537176,1.9087301587301588,1.2575757575757576,
85,9,1.0,1.0,1.1111111111111112,1.3333333333333333,1.2428571428571429,1.6428571428571428,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.125,1.516341991341991,1.429656862745098,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.7987845487845486,1.3818181818181818,1.424242424242424,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.372707336523126,1.8186868686868687,1.1,1.0,1.2159090909090908,1.7083333333333333,1.3018379281537176,1.9087301587301588,1.2575757575757576,
86,9,1.0,1.0,1.1111111111111112,1.3333333333333333,1.2428571428571429,1.6428571428571428,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.125,1.516341991341991,1.429656862745098,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.7987845487845486,1.3818181818181818,1.424242424242424,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.372707336523126,1.8186868686868687,1.1,1.0,1.2159090909090908,1.7083333333333333,1.3018379281537176,1.9087301587301588,1.2575757575757576,
87,9,1.0,1.0,1.1111111111111112,1.3333333333333333,1.2428571428571429,1.6428571428571428,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.125,1.516341991341991,1.429656862745098,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.7987845487845486,1.3818181818181818,1.424242424242424,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.372707336523126,1.8186868686868687,1.1,1.0,1.2159090909090908,1.7083333333333333,1.3018379281537176,1.9087301587301588,1.2575757575757576,
88,9,1.0,1.0,1.1111111111111112,1.476190476190476,1.2428571428571429,1.6428571428571428,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.125,1.516341991341991,1.429656862745098,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.9416416916416914,1.3818181818181818,1.424242424242424,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.372707336523126,1.8186868686868687,1.1,1.0,1.2159090909090908,1.7083333333333333,1.4446950710108604,1.9087301587301588,1.2575757575757576,
89,9,1.0,1.0,1.1111111111111112,1.476190476190476,1.2428571428571429,1.6428571428571428,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.125,1.516341991341991,1.429656862745098,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.9416416916416914,1.3818181818181818,1.424242424242424,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.372707336523126,1.8186868686868687,1.1,1.0,1.2159090909090908,1.7083333333333333,1.4446950710108604,1.9087301587301588,1.2575757575757576,
90,9,1.0,1.0,1.1111111111111112,1.476190476190476,1.2428571428571429,1.6428571428571428,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.125,1.516341991341991,1.429656862745098,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.9416416916416914,1.3818181818181818,1.424242424242424,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.372707336523126,1.8186868686868687,1.1,1.0,1.2159090909090908,1.9583333333333333,1.4446950710108604,1.9087301587301588,1.2575757575757576,
91,9,1.0,1.0,1.1111111111111112,1.5595238095238093,1.2428571428571429,1.726190476190476,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.125,1.516341991341991,1.5129901960784313,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.9416416916416914,1.3818181818181818,1.424242424242424,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.4560406698564592,1.8186868686868687,1.1,1.0,1.2159090909090908,1.9583333333333333,1.4446950710108604,1.9087301587301588,1.3409090909090908,
92,9,1.0,1.0,1.1111111111111112,1.5595238095238093,1.2428571428571429,1.726190476190476,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.125,1.516341991341991,1.5129901960784313,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.9416416916416914,1.3818181818181818,1.424242424242424,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.4560406698564592,1.8186868686868687,1.1,1.0,1.2159090909090908,1.9583333333333333,1.4446950710108604,1.9087301587301588,1.3409090909090908,
93,9,1.0,1.0,1.1111111111111112,1.8095238095238093,1.2428571428571429,1.726190476190476,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.125,1.516341991341991,1.5129901960784313,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.9416416916416914,1.3818181818181818,1.424242424242424,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.4560406698564592,1.8186868686868687,1.1,1.0,1.2159090909090908,1.9583333333333333,1.4446950710108604,1.9087301587301588,1.3409090909090908,
94,9,1.0,1.0,1.1111111111111112,1.8095238095238093,1.2428571428571429,1.726190476190476,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.125,1.516341991341991,1.5129901960784313,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.9416416916416914,1.3818181818181818,1.424242424242424,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.4560406698564592,1.8186868686868687,1.1,1.0,1.2159090909090908,1.9583333333333333,1.4446950710108604,1.9087301587301588,1.3409090909090908,
95,9,1.0,1.0,1.1111111111111112,1.8095238095238093,1.2428571428571429,1.726190476190476,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.125,1.516341991341991,1.5129901960784313,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.9416416916416914,1.3818181818181818,1.424242424242424,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.4560406698564592,1.8186868686868687,1.1,1.0,1.2159090909090908,1.9583333333333333,1.4446950710108604,1.9087301587301588,1.3409090909090908,
96,9,1.0,1.0,1.1111111111111112,1.8095238095238093,1.2428571428571429,1.8690476190476188,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.125,1.516341991341991,1.5129901960784313,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.9416416916416914,1.3818181818181818,1.424242424242424,1.0588235294117647,1.1111111111111112,1.3858437314319667,1.4560406698564592,1.8186868686868687,1.1,1.0,1.2159090909090908,1.9583333333333333,1.4446950710108604,1.9087301587301588,1.3409090909090908,
97,9,1.0,1.0,1.1111111111111112,1.8095238095238093,1.2428571428571429,1.8690476190476188,1.4047619047619047,1.3499999999999999,1.3550897631779983,1.0,1.125,1.516341991341991,1.5844187675070027,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.9416416916416914,1.4532467532467532,1.424242424242424,1.0588235294117647,1.1825396825396826,1.3858437314319667,1.4560406698564592,1.8186868686868687,1.1,1.0,1.2159090909090908,1.9583333333333333,1.4446950710108604,1.9087301587301588,1.3409090909090908,
98,9,1.0,1.0,1.3611111111111112,1.8095238095238093,1.2428571428571429,1.8690476190476188,1.4047619047619047,1.3499999999999999,1.6050897631779983,1.0,1.125,1.516341991341991,1.5844187675070027,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.9416416916416914,1.4532467532467532,1.424242424242424,1.0588235294117647,1.4325396825396826,1.3858437314319667,1.4560406698564592,1.8186868686868687,1.1,1.0,1.2159090909090908,1.9583333333333333,1.4446950710108604,1.9087301587301588,1.3409090909090908,
99,9,1.0,1.0,1.3611111111111112,1.8095238095238093,1.2428571428571429,1.8690476190476188,1.4047619047619047,1.3499999999999999,1.6050897631779983,1.0,1.125,1.516341991341991,1.5844187675070027,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.9416416916416914,1.4532467532467532,1.424242424242424,1.0588235294117647,1.4325396825396826,1.3858437314319667,1.4560406698564592,1.8186868686868687,1.1,1.0,1.2159090909090908,1.9583333333333333,1.4446950710108604,1.9087301587301588,1.3409090909090908,
100,9,1.0,1.0,1.6944444444444444,1.8095238095238093,1.2428571428571429,1.8690476190476188,1.4047619047619047,1.3499999999999999,1.6050897631779983,1.0,1.125,1.516341991341991,1.5844187675070027,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.9416416916416914,1.4532467532467532,1.424242424242424,1.0588235294117647,1.4325396825396826,1.3858437314319667,1.4560406698564592,1.8186868686868687,1.1,1.0,1.2159090909090908,2.2916666666666665,1.4446950710108604,1.9087301587301588,1.3409090909090908,
101,9,1.0,1.0,1.6944444444444444,1.8095238095238093,1.2428571428571429,2.202380952380952,1.4047619047619047,1.3499999999999999,1.6050897631779983,1.0,1.125,1.516341991341991,1.5844187675070027,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.9416416916416914,1.4532467532467532,1.424242424242424,1.0588235294117647,1.4325396825396826,1.3858437314319667,1.4560406698564592,1.8186868686868687,1.1,1.0,1.2159090909090908,2.625,1.4446950710108604,1.9087301587301588,1.3409090909090908,
102,9,1.0,1.0,1.6944444444444444,1.8095238095238093,1.2428571428571429,2.4023809523809523,1.4047619047619047,1.3499999999999999,1.6050897631779983,1.0,1.125,1.516341991341991,1.5844187675070027,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.9416416916416914,1.4532467532467532,1.424242424242424,1.0588235294117647,1.4325396825396826,1.3858437314319667,1.4560406698564592,1.8186868686868687,1.1,1.2,1.2159090909090908,2.625,1.4446950710108604,1.9087301587301588,1.3409090909090908,
103,9,1.0,1.0,1.9444444444444444,1.8095238095238093,1.2428571428571429,2.4023809523809523,1.4047619047619047,1.3499999999999999,1.8550897631779983,1.0,1.125,1.516341991341991,1.5844187675070027,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.9416416916416914,1.4532467532467532,1.424242424242424,1.0588235294117647,1.6825396825396826,1.3858437314319667,1.4560406698564592,1.8186868686868687,1.1,1.2,1.2159090909090908,2.625,1.4446950710108604,1.9087301587301588,1.3409090909090908,
104,9,1.0,1.0,1.0,1.8095238095238093,1.0,2.4023809523809523,1.0,1.3499999999999999,1.8550897631779983,1.0,1.125,1.0,1.5844187675070027,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.0,1.0,1.424242424242424,1.0588235294117647,1.6825396825396826,1.3858437314319667,1.4560406698564592,1.8186868686868687,1.1,1.2,1.2159090909090908,2.625,1.0,1.9087301587301588,1.3409090909090908,
105,9,1.0,1.0,1.0,1.8095238095238093,1.0,2.4023809523809523,1.0,1.3499999999999999,1.8550897631779983,1.0,1.125,1.0,1.5844187675070027,1.0714285714285714,1.2588235294117647,1.125,1.607142857142857,1.0,1.0,1.424242424242424,1.0588235294117647,1.6825396825396826,1.3858437314319667,1.4560406698564592,1.8186868686868687,1.1,1.2,1.2159090909090908,2.625,1.0,1.9087301587301588,1.3409090909090908,
